DATAHORA;ORDEM;LINHA;LATITUDE;LONGITUDE;VELOCIDADE
03-17-2019 13:50:53;B51601;624.0;-22.82954;-43.418758;0.0
03-17-2019 13:50:53;B51651;917.0;-22.88434;-43.31797;24.0
03-17-2019 13:50:53;B58036;628.0;-22.85269;-43.272442;8.0
03-17-2019 13:50:53;B58142;;-22.837139;-43.285049;0.0
03-17-2019 13:50:53;B58144;;-22.836849;-43.286251;0.0
03-17-2019 13:50:53;B58153;;-22.837009;-43.285069;0.0
03-17-2019 13:50:53;B63018;;-22.86738;-43.258419;0.0
03-17-2019 13:50:53;B63020;;-22.79253;-43.294449;0.0
03-17-2019 13:50:53;B63049;;-22.79254;-43.294392;0.0
03-17-2019 13:50:53;B63089;;-22.792339;-43.293758;0.0
03-17-2019 13:50:53;B63110;919.0;-22.86595;-43.25536;17.0
03-17-2019 13:50:54;B10505;680.0;-22.86268;-43.254101;29.0
03-17-2019 13:50:54;B10558;630.0;-22.837629;-43.26992;0.0
03-17-2019 13:50:54;B11502;778.0;-22.865625;-43.342236;51.0
03-17-2019 13:50:54;B11530;908.0;-22.861004;-43.369888;0.0
03-17-2019 13:50:54;B11606;669.0;-22.869902;-43.34848;34.0
03-17-2019 13:50:54;B25577;;-22.89776;-43.312561;0.0
03-17-2019 13:50:54;B27002;639.0;-22.885269;-43.298191;0.0
03-17-2019 13:50:54;B27080;;-22.916269;-43.251751;28.0
03-17-2019 13:50:54;B27105;;-22.81637;-43.312222;49.0
03-17-2019 13:50:54;B27107;629.0;-22.82856;-43.319489;3.0
03-17-2019 13:50:54;B27192;629.0;-22.825081;-43.332489;0.0
03-17-2019 13:50:54;B28516;696.0;-22.90663;-43.210011;17.0
03-17-2019 13:50:54;B28547;326.0;-22.8507;-43.247028;33.0
03-17-2019 13:50:54;B31097;483.0;-22.83672;-43.25806;0.0
03-17-2019 13:50:54;B32504;688.0;-22.85494;-43.323799;0.0
03-17-2019 13:50:54;B32571;298.0;-22.88166;-43.293499;29.0
03-17-2019 13:50:54;B32618;2305.0;-22.818701;-43.304008;27.0
03-17-2019 13:50:54;B32753;298.0;-22.900339;-43.224861;23.0
03-17-2019 13:50:54;B42606;457.0;-22.9753;-43.192181;0.0
03-17-2019 13:50:54;B51519;;-22.87649;-43.368832;0.0
03-17-2019 13:50:54;B58006;628.0;-22.84605;-43.287029;0.0
03-17-2019 13:50:54;B58008;622.0;-22.883711;-43.25346;10.0
03-17-2019 13:50:54;B58059;313.0;-22.899229;-43.235748;30.0
03-17-2019 13:50:54;B58110;313.0;-22.63159;-43.39201;0.0
03-17-2019 13:50:54;B58211;;-22.836081;-43.285839;0.0
03-17-2019 13:50:54;B63005;;-22.867371;-43.258469;0.0
03-17-2019 13:50:54;B63068;;-22.792549;-43.294411;0.0
03-17-2019 13:50:54;B63097;;-22.867411;-43.25853;0.0
03-17-2019 13:50:54;B71148;455.0;-22.900558;-43.279648;22.41
03-17-2019 13:50:55;B10042;322.0;-22.8255;-43.169201;0.0
03-17-2019 13:50:55;B10139;328.0;-22.905787;-43.19252;15.0
03-17-2019 13:50:55;B11541;908.0;-22.866491;-43.355598;0.0
03-17-2019 13:50:55;B11583;908.0;-22.845966;-43.373821;4.0
03-17-2019 13:50:55;B11638;669.0;-22.901518;-43.278042;0.0
03-17-2019 13:50:55;B11682;;-22.866474;-43.355988;0.0
03-17-2019 13:50:55;B25508;249.0;-22.90324;-43.302879;0.0
03-17-2019 13:50:55;B25542;232.0;-22.90893;-43.170311;0.0
03-17-2019 13:50:55;B27008;265.0;-22.910339;-43.168949;27.0
03-17-2019 13:50:55;B27136;639.0;-22.816999;-43.30196;0.0
03-17-2019 13:50:55;B27137;SVB905;-22.82164;-43.29808;0.0
03-17-2019 13:50:55;B27142;951.0;-22.854019;-43.312832;0.0
03-17-2019 13:50:55;B31100;497.0;-22.85601;-43.25877;22.0
03-17-2019 13:50:55;B32729;779.0;-22.82007;-43.394691;33.0
03-17-2019 13:50:55;B32795;298.0;-22.88117;-43.2743;0.0
03-17-2019 13:50:55;B32813;399.0;-22.839939;-43.369282;36.0
03-17-2019 13:50:55;B32824;399.0;-22.806919;-43.366562;0.0
03-17-2019 13:50:55;B42649;457.0;-22.900631;-43.281792;15.0
03-17-2019 13:50:55;B44608;721.0;-22.84952;-43.32341;0.0
03-17-2019 13:50:55;B51514;917.0;-22.887039;-43.394119;35.0
03-17-2019 13:50:55;B51518;917.0;-22.886089;-43.308331;67.0
03-17-2019 13:50:55;B51549;917.0;-22.877581;-43.430321;0.0
03-17-2019 13:50:55;B51611;624.0;-22.828911;-43.419239;0.0
03-17-2019 13:50:55;B58007;312.0;-22.90605;-43.194729;47.0
03-17-2019 13:50:55;B71012;455.0;-22.923786;-43.246754;21.67
03-17-2019 13:50:55;C51605;624.0;-22.825781;-43.409889;0.0
03-17-2019 13:50:56;B10103;634.0;-22.926821;-43.234257;5.0
03-17-2019 13:50:56;B10411;2342.0;-22.814718;-43.187626;0.0
03-17-2019 13:50:56;B11543;908.0;-22.868675;-43.26833;22.0
03-17-2019 13:50:56;B11608;669.0;-22.883688;-43.319603;44.0
03-17-2019 13:50:56;B11609;669.0;-22.811275;-43.372192;0.0
03-17-2019 13:50:56;B25597;232.0;-22.92079;-43.174;25.0
03-17-2019 13:50:56;B27013;629.0;-22.92312;-43.232601;0.0
03-17-2019 13:50:56;B27146;SVA905;-22.86644;-43.24968;0.0
03-17-2019 13:50:56;B27189;950.0;-22.84495;-43.323521;0.0
03-17-2019 13:50:56;B28552;616.0;-22.79398;-43.198738;40.0
03-17-2019 13:50:56;B31149;497.0;-22.89316;-43.21611;61.0
03-17-2019 13:50:56;B32576;399.0;-22.815439;-43.387192;0.0
03-17-2019 13:50:56;B32629;687.0;-22.87685;-43.265709;26.0
03-17-2019 13:50:56;B32700;265.0;-22.85705;-43.366001;0.0
03-17-2019 13:50:56;B32745;399.0;-22.9126;-43.1759;0.0
03-17-2019 13:50:56;B42550;650.0;-22.89669;-43.25671;0.0
03-17-2019 13:50:56;B51548;624.0;-22.90634;-43.20919;44.0
03-17-2019 13:50:56;B51550;917.0;-22.879;-43.358109;23.0
03-17-2019 13:50:56;B51585;624.0;-22.8801;-43.341881;19.0
03-17-2019 13:50:56;B51630;917.0;-22.87282;-43.357559;38.0
03-17-2019 13:50:56;B51638;;-22.876631;-43.368389;0.0
03-17-2019 13:50:56;B58024;;-22.842899;-43.283691;0.0
03-17-2019 13:50:56;B58124;679.0;-22.836929;-43.285339;0.0
03-17-2019 13:50:56;B58185;;-22.836121;-43.285709;0.0
03-17-2019 13:50:56;B63017;920.0;-22.86244;-43.257229;21.0
03-17-2019 13:50:56;B63080;920.0;-22.79237;-43.29425;0.0
03-17-2019 13:50:56;C27010;355.0;-22.897011;-43.204041;36.0
03-17-2019 13:50:57;B10119;901.0;-22.791107;-43.168045;44.0
03-17-2019 13:50:57;B10194;323.0;-22.790077;-43.16568;0.0
03-17-2019 13:50:57;B10535;627.0;-22.89106;-43.282982;2.0
03-17-2019 13:50:57;B10548;630.0;-22.83408;-43.274368;0.0
03-17-2019 13:50:57;B10555;627.0;-22.902969;-43.250351;40.0
03-17-2019 13:50:57;B11596;362.0;-22.841667;-43.252468;42.0
03-17-2019 13:50:57;B25588;;-22.902651;-43.29776;0.0
03-17-2019 13:50:57;B27144;SVA905;-22.911119;-43.23394;41.0
03-17-2019 13:50:57;B28556;329.0;-22.790489;-43.18087;1.0
03-17-2019 13:50:57;B31117;484.0;-22.84705;-43.265469;0.0
03-17-2019 13:50:57;B31166;;-22.80492;-43.3092;0.0
03-17-2019 13:50:57;B32724;946.0;-22.830759;-43.345459;9.0
03-17-2019 13:50:57;B32752;296.0;-22.894739;-43.238441;43.0
03-17-2019 13:50:57;B32822;384.0;-22.890011;-43.215641;55.0
03-17-2019 13:50:57;B42529;456.0;-22.903259;-43.2794;23.0
03-17-2019 13:50:57;B44602;721.0;-22.84968;-43.32328;0.0
03-17-2019 13:50:57;B44659;638.0;-22.90815;-43.26965;15.0
03-17-2019 13:50:57;B58092;;-22.83703;-43.285049;0.0
03-17-2019 13:50:57;B63016;920.0;-22.867741;-43.256279;0.0
03-17-2019 13:50:57;B63065;;-22.792471;-43.29435;0.0
03-17-2019 13:50:57;B63094;919.0;-22.81452;-43.359661;44.0
03-17-2019 13:50:57;C82523;292.0;-22.895201;-43.356464;30.93
03-17-2019 13:50:58;A29057;;-22.91614;-43.251621;34.0
03-17-2019 13:50:58;B11534;908.0;-22.882351;-43.327576;40.0
03-17-2019 13:50:58;B25567;249.0;-22.90251;-43.285728;0.0
03-17-2019 13:50:58;B27026;355.0;-22.838169;-43.332691;30.0
03-17-2019 13:50:58;B27071;;-22.81123;-43.32951;28.0
03-17-2019 13:50:58;B28523;326.0;-22.81809;-43.187939;41.0
03-17-2019 13:50:58;B28571;696.0;-22.81587;-43.222591;42.0
03-17-2019 13:50:58;B28625;325.0;-22.8186;-43.202351;29.0
03-17-2019 13:50:58;B28626;324.0;-22.90414;-43.18689;43.0
03-17-2019 13:50:58;B31032;906.0;-22.81011;-43.329311;0.0
03-17-2019 13:50:58;B31122;484.0;-22.92197;-43.172741;50.0
03-17-2019 13:50:58;B32514;665.0;-22.81657;-43.30415;50.0
03-17-2019 13:50:58;B32529;688.0;-22.82913;-43.34552;29.0
03-17-2019 13:50:58;B32657;779.0;-22.87711;-43.338039;0.0
03-17-2019 13:50:58;B32823;386.0;-22.84045;-43.404671;25.0
03-17-2019 13:50:58;B32840;399.0;-22.81942;-43.309849;4.0
03-17-2019 13:50:58;B42501;650.0;-22.863701;-43.36393;38.0
03-17-2019 13:50:58;B42655;457.0;-22.9639;-43.178329;0.0
03-17-2019 13:50:58;B42664;;-22.885731;-43.300579;0.0
03-17-2019 13:50:58;B42674;457.0;-22.88765;-43.2761;0.0
03-17-2019 13:50:58;B51647;SV917;-22.88413;-43.29134;36.0
03-17-2019 13:50:58;B58019;;-22.837151;-43.28495;0.0
03-17-2019 13:50:58;B58061;;-22.836901;-43.285278;0.0
03-17-2019 13:50:58;B58099;622.0;-22.85294;-43.263229;25.0
03-17-2019 13:50:58;B58178;623.0;-22.836241;-43.285831;0.0
03-17-2019 13:50:58;B58179;623.0;-22.878799;-43.266331;33.0
03-17-2019 13:50:58;B63067;;-22.7925;-43.294498;0.0
03-17-2019 13:50:58;B63098;;-22.792549;-43.294319;0.0
03-17-2019 13:50:59;B10110;328.0;-22.864744;-43.248196;0.37
03-17-2019 13:50:59;B10150;910.0;-22.814564;-43.187431;0.0
03-17-2019 13:50:59;B11559;378.0;-22.907242;-43.196781;55.0
03-17-2019 13:50:59;B11637;778.0;-22.880213;-43.331203;48.0
03-17-2019 13:50:59;B27045;;-22.893391;-43.25948;13.0
03-17-2019 13:50:59;B28553;696.0;-22.885651;-43.25227;6.0
03-17-2019 13:50:59;B31035;;-22.93259;-43.18272;24.0
03-17-2019 13:50:59;B31083;484.0;-22.920031;-43.175041;0.0
03-17-2019 13:50:59;B32581;779.0;-22.87541;-43.283352;17.0
03-17-2019 13:50:59;B32676;795.0;-22.87199;-43.413589;32.0
03-17-2019 13:50:59;B32814;399.0;-22.817341;-43.39304;0.0
03-17-2019 13:50:59;B42544;650.0;-22.87583;-43.33844;19.0
03-17-2019 13:50:59;B51524;SV917;-22.88448;-43.404259;11.0
03-17-2019 13:50:59;B51620;917.0;-22.88443;-43.404442;17.0
03-17-2019 13:50:59;B51627;917.0;-22.873541;-43.35751;0.0
03-17-2019 13:50:59;B58009;;-22.836639;-43.2854;0.0
03-17-2019 13:50:59;B58046;628.0;-22.84445;-43.26881;41.0
03-17-2019 13:50:59;B58067;621.0;-22.92569;-43.24493;34.0
03-17-2019 13:50:59;B58129;;-22.836861;-43.28606;0.0
03-17-2019 13:50:59;B58151;;-22.837429;-43.285919;0.0
03-17-2019 13:50:59;B58193;;-22.84572;-43.267899;28.0
03-17-2019 13:50:59;B58215;;-22.836639;-43.285519;0.0
03-17-2019 13:50:59;B63041;;-22.7925;-43.294479;0.0
03-17-2019 13:50:59;B63108;;-22.86754;-43.258499;0.0
03-17-2019 13:51:00;B11561;908.0;-22.865498;-43.306602;0.0
03-17-2019 13:51:00;B11612;378.0;-22.847525;-43.381592;59.0
03-17-2019 13:51:00;B11703;669.0;-22.860928;-43.37011;2.0
03-17-2019 13:51:00;B11706;362.0;-22.88978;-43.217888;28.0
03-17-2019 13:51:00;B27042;639.0;-22.909309;-43.270988;0.0
03-17-2019 13:51:00;B28525;325.0;-22.838791;-43.24012;25.0
03-17-2019 13:51:00;B31012;;-22.80447;-43.309792;0.0
03-17-2019 13:51:00;B31056;483.0;-22.836941;-43.283859;0.0
03-17-2019 13:51:00;B32660;298.0;-22.82469;-43.40263;38.0
03-17-2019 13:51:00;B32694;265.0;-22.815611;-43.38715;0.0
03-17-2019 13:51:00;B32762;298.0;-22.909031;-43.170811;0.0
03-17-2019 13:51:00;B32799;298.0;-22.83989;-43.338692;47.0
03-17-2019 13:51:00;B42652;650.0;-22.851549;-43.36729;10.0
03-17-2019 13:51:00;B51528;SV917;-22.874241;-43.358158;34.0
03-17-2019 13:51:00;B51531;624.0;-22.88069;-43.35384;41.0
03-17-2019 13:51:00;B71016;238.0;-22.896088;-43.292458;0.56
03-17-2019 13:51:01;B10109;323.0;-22.837843;-43.242386;38.89
03-17-2019 13:51:01;B10144;910.0;-22.839876;-43.310688;0.0
03-17-2019 13:51:01;B11511;908.0;-22.866516;-43.355442;0.0
03-17-2019 13:51:01;B11528;908.0;-22.866989;-43.354984;0.0
03-17-2019 13:51:01;B11532;908.0;-22.871202;-43.312958;8.0
03-17-2019 13:51:01;B11686;362.0;-22.852007;-43.354229;52.0
03-17-2019 13:51:01;B27051;629.0;-22.82229;-43.298882;33.0
03-17-2019 13:51:01;B27096;639.0;-22.85388;-43.350861;10.0
03-17-2019 13:51:01;B27102;;-22.91687;-43.262989;29.0
03-17-2019 13:51:01;B27130;905.0;-22.82531;-43.332378;0.0
03-17-2019 13:51:01;B31022;483.0;-22.97669;-43.190269;6.0
03-17-2019 13:51:01;B31087;484.0;-22.966;-43.178471;10.0
03-17-2019 13:51:01;B32697;342.0;-22.90959;-43.191639;31.0
03-17-2019 13:51:01;B32788;386.0;-22.879089;-43.240589;41.0
03-17-2019 13:51:01;B42543;650.0;-22.861851;-43.348701;34.0
03-17-2019 13:51:01;B51505;624.0;-22.880619;-43.341919;27.0
03-17-2019 13:51:01;B51521;624.0;-22.87859;-43.26585;23.0
03-17-2019 13:51:01;B58108;621.0;-22.88492;-43.252781;41.0
03-17-2019 13:51:01;B63104;;-22.79266;-43.294529;0.0
03-17-2019 13:51:01;B71158;247.0;-22.909971;-43.209686;53.15
03-17-2019 13:51:02;B10028;323.0;-22.828255;-43.235126;47.04
03-17-2019 13:51:02;B11524;362.0;-22.821527;-43.323177;63.0
03-17-2019 13:51:02;B27063;629.0;-22.871519;-43.271931;25.0
03-17-2019 13:51:02;B28563;925.0;-22.78808;-43.183849;26.0
03-17-2019 13:51:02;B31076;483.0;-22.93428;-43.174259;15.0
03-17-2019 13:51:02;B32671;;-22.88559;-43.399071;0.0
03-17-2019 13:51:02;B32719;946.0;-22.86544;-43.299271;0.0
03-17-2019 13:51:02;B42581;650.0;-22.88257;-43.29237;39.0
03-17-2019 13:51:02;B51504;265.0;-22.89975;-43.228321;6.0
03-17-2019 13:51:02;B51540;;-22.876499;-43.367962;0.0
03-17-2019 13:51:02;B51621;917.0;-22.86832;-43.256001;0.0
03-17-2019 13:51:02;B58004;;-22.88102;-43.257561;44.0
03-17-2019 13:51:02;B58030;623.0;-22.917299;-43.241741;27.0
03-17-2019 13:51:02;B58090;622.0;-22.846069;-43.286911;0.0
03-17-2019 13:51:02;B58155;;-22.836861;-43.285278;0.0
03-17-2019 13:51:03;B11607;362.0;-22.866407;-43.355476;0.0
03-17-2019 13:51:03;B27033;639.0;-22.8766;-43.334469;16.0
03-17-2019 13:51:03;B27061;629.0;-22.80879;-43.30719;9.0
03-17-2019 13:51:03;B27084;629.0;-22.830891;-43.327808;33.0
03-17-2019 13:51:03;B27094;639.0;-22.923401;-43.234779;0.0
03-17-2019 13:51:03;B28622;696.0;-22.795191;-43.20311;0.0
03-17-2019 13:51:03;B32541;265.0;-22.857189;-43.366161;0.0
03-17-2019 13:51:03;B32827;384.0;-22.818609;-43.39315;51.0
03-17-2019 13:51:03;B58096;313.0;-22.8486;-43.2696;36.0
03-17-2019 13:51:03;B71149;455.0;-22.905743;-43.193008;28.71
03-17-2019 13:51:04;B10018;634.0;-22.815069;-43.187275;0.0
03-17-2019 13:51:04;B10142;910.0;-22.879236;-43.336723;0.0
03-17-2019 13:51:04;B11577;908.0;-22.86643;-43.359116;21.0
03-17-2019 13:51:04;B11610;908.0;-22.854702;-43.370747;33.0
03-17-2019 13:51:04;B27047;639.0;-22.895439;-43.296848;60.0
03-17-2019 13:51:04;B28540;324.0;-22.87521;-43.24258;0.0
03-17-2019 13:51:04;B31090;483.0;-22.898479;-43.211128;54.0
03-17-2019 13:51:04;B32723;296.0;-22.81661;-43.394329;0.0
03-17-2019 13:51:04;B32773;298.0;-22.866131;-43.334339;35.0
03-17-2019 13:51:04;B42604;254.0;-22.901859;-43.252739;41.0
03-17-2019 13:51:04;B71011;455.0;-22.90135;-43.250259;40.37
03-17-2019 13:51:05;B11558;362.0;-22.882162;-43.237782;58.0
03-17-2019 13:51:05;B11568;;-22.907204;-43.198257;46.0
03-17-2019 13:51:05;B11582;362.0;-22.909281;-43.204697;55.0
03-17-2019 13:51:05;B11590;362.0;-22.866173;-43.356071;0.0
03-17-2019 13:51:05;B11650;669.0;-22.859608;-43.369972;20.0
03-17-2019 13:51:05;B28588;329.0;-22.86499;-43.248112;18.0
03-17-2019 13:51:05;B32590;399.0;-22.88563;-43.225471;58.0
03-17-2019 13:51:05;B32800;384.0;-22.909479;-43.203751;52.0
03-17-2019 13:51:05;B42597;457.0;-22.947149;-43.182281;0.0
03-17-2019 13:51:05;B42663;456.0;-22.886681;-43.28537;0.0
03-17-2019 13:51:05;B58137;;-22.83683;-43.28566;0.0
03-17-2019 13:51:05;B58216;;-22.836639;-43.2854;0.0
03-17-2019 13:51:06;B10089;634.0;-22.814493;-43.187637;0.0
03-17-2019 13:51:06;B11563;908.0;-22.860746;-43.257801;36.0
03-17-2019 13:51:06;B11677;665.0;-22.805696;-43.35902;40.0
03-17-2019 13:51:06;B28536;329.0;-22.90416;-43.188549;44.0
03-17-2019 13:51:06;B28546;329.0;-22.81764;-43.22427;56.0
03-17-2019 13:51:06;B28627;326.0;-22.84688;-43.243851;58.0
03-17-2019 13:51:06;B32520;944.0;-22.806431;-43.355438;15.0
03-17-2019 13:51:06;B32646;342.0;-22.905781;-43.193741;41.0
03-17-2019 13:51:06;B32664;779.0;-22.87505;-43.342529;33.0
03-17-2019 13:51:06;B32732;298.0;-22.901409;-43.179039;30.0
03-17-2019 13:51:06;B42657;457.0;-22.901251;-43.24968;49.0
03-17-2019 13:51:06;B51507;;-22.876289;-43.368;0.0
03-17-2019 13:51:06;B51645;624.0;-22.912359;-43.213402;20.0
03-17-2019 13:51:06;B82547;711.0;-22.913776;-43.225262;4.07
03-17-2019 13:51:07;B10058;327.0;-22.807606;-43.183075;25.37
03-17-2019 13:51:07;B10085;910.0;-22.838072;-43.295574;27.41
03-17-2019 13:51:07;B10146;910.0;-22.789106;-43.161938;0.0
03-17-2019 13:51:07;B11622;378.0;-22.863398;-43.372292;8.0
03-17-2019 13:51:07;B11676;665.0;-22.896715;-43.236832;37.0
03-17-2019 13:51:07;B27044;905.0;-22.82522;-43.332458;0.0
03-17-2019 13:51:07;B27108;265.0;-22.88702;-43.232929;59.0
03-17-2019 13:51:07;B27126;905.0;-22.828911;-43.330299;26.0
03-17-2019 13:51:07;B32564;688.0;-22.86982;-43.291889;10.0
03-17-2019 13:51:07;B32603;298.0;-22.912519;-43.189941;27.0
03-17-2019 13:51:07;B32777;296.0;-22.842199;-43.323921;21.0
03-17-2019 13:51:07;B32793;386.0;-22.826481;-43.405819;0.0
03-17-2019 13:51:07;B71040;239.0;-22.888342;-43.292519;0.0
03-17-2019 13:51:07;B71104;455.0;-22.901793;-43.280605;0.19
03-17-2019 13:51:08;B11521;778.0;-22.805763;-43.362812;0.0
03-17-2019 13:51:08;B11545;908.0;-22.862732;-43.268028;41.0
03-17-2019 13:51:08;B11611;669.0;-22.894131;-43.287331;0.0
03-17-2019 13:51:08;B27161;905.0;-22.817289;-43.301319;0.0
03-17-2019 13:51:08;B31033;906.0;-22.81036;-43.32938;0.0
03-17-2019 13:51:08;B32756;399.0;-22.89432;-43.19072;39.0
03-17-2019 13:51:08;B32808;946.0;-22.83835;-43.350281;0.0
03-17-2019 13:51:08;B82609;711.0;-22.887058;-43.225792;32.6
03-17-2019 13:51:09;B10022;910.0;-22.814919;-43.187222;0.0
03-17-2019 13:51:09;B10136;322.0;-22.879345;-43.239861;55.0
03-17-2019 13:51:09;B10149;910.0;-22.804197;-43.204697;28.0
03-17-2019 13:51:09;B11680;;-22.885038;-43.402672;6.0
03-17-2019 13:51:09;B27001;639.0;-22.91659;-43.235069;0.0
03-17-2019 13:51:09;B27162;905.0;-22.865971;-43.249859;0.0
03-17-2019 13:51:09;B27190;950.0;-22.83275;-43.311951;40.0
03-17-2019 13:51:09;B32626;687.0;-22.892151;-43.278301;7.0
03-17-2019 13:51:09;B32644;342.0;-22.81678;-43.39402;0.0
03-17-2019 13:51:09;B32679;795.0;-22.832741;-43.418411;25.0
03-17-2019 13:51:09;B32835;945.0;-22.868231;-43.247181;48.0
03-17-2019 13:51:09;B71029;247.0;-22.903692;-43.290813;23.15
03-17-2019 13:51:10;B11557;908.0;-22.877697;-43.32547;13.0
03-17-2019 13:51:10;B11615;378.0;-22.842072;-43.371964;40.0
03-17-2019 13:51:10;B27003;629.0;-22.922951;-43.232479;0.0
03-17-2019 13:51:10;B27104;;-22.91186;-43.270241;31.0
03-17-2019 13:51:10;B27113;292.0;-22.81111;-43.329762;0.0
03-17-2019 13:51:10;B32519;2305.0;-22.8106;-43.32951;0.0
03-17-2019 13:51:10;B32749;2305.0;-22.90892;-43.17112;0.0
03-17-2019 13:51:10;B32817;292.0;-22.872;-43.268372;0.0
03-17-2019 13:51:10;B32832;688.0;-22.87792;-43.290771;25.0
03-17-2019 13:51:11;B10073;634.0;-22.815397;-43.18737;0.0
03-17-2019 13:51:11;B11555;362.0;-22.909237;-43.172409;8.0
03-17-2019 13:51:11;B27048;629.0;-22.85335;-43.31459;31.0
03-17-2019 13:51:11;B27074;629.0;-22.839991;-43.31245;27.0
03-17-2019 13:51:11;B27077;;-22.865459;-43.29047;15.0
03-17-2019 13:51:11;B32613;615.0;-22.80521;-43.36417;0.0
03-17-2019 13:51:11;B32775;296.0;-22.82037;-43.396221;20.0
03-17-2019 13:51:11;B32809;296.0;-22.901541;-43.208401;4.0
03-17-2019 13:51:11;B32818;;-22.90563;-43.192039;29.0
03-17-2019 13:51:11;B71026;247.0;-22.901424;-43.280956;7.22
03-17-2019 13:51:11;B71054;455.0;-22.906324;-43.17556;7.59
03-17-2019 13:51:11;B71080;455.0;-22.986061;-43.19001;0.0
03-17-2019 13:51:11;B71095;455.0;-22.966436;-43.178932;39.63
03-17-2019 13:51:12;B10141;328.0;-22.812138;-43.191521;36.0
03-17-2019 13:51:12;B11536;362.0;-22.865902;-43.357025;0.0
03-17-2019 13:51:12;B11641;669.0;-22.884722;-43.315998;36.0
03-17-2019 13:51:12;B27065;265.0;-22.886539;-43.25169;0.0
03-17-2019 13:51:12;B27188;950.0;-22.826229;-43.314739;33.0
03-17-2019 13:51:12;B32530;665.0;-22.90423;-43.21851;0.0
03-17-2019 13:51:12;B32540;688.0;-22.89983;-43.278992;0.0
03-17-2019 13:51:12;B71023;455.0;-22.930079;-43.253979;0.0
03-17-2019 13:51:12;B71092;238.0;-22.917286;-43.210911;17.22
03-17-2019 13:51:12;B71103;455.0;-22.906063;-43.182522;38.89
03-17-2019 13:51:13;B32533;946.0;-22.886669;-43.305981;17.0
03-17-2019 13:51:13;B82559;711.0;-22.855293;-43.367058;12.41
03-17-2019 13:51:14;B10048;634.0;-22.791834;-43.168915;0.0
03-17-2019 13:51:14;B11572;908.0;-22.864681;-43.256474;42.0
03-17-2019 13:51:14;B11598;669.0;-22.804985;-43.363018;0.0
03-17-2019 13:51:14;B11630;669.0;-22.836596;-43.386452;6.0
03-17-2019 13:51:14;B27087;;-22.89967;-43.187531;0.0
03-17-2019 13:51:14;B32503;795.0;-22.85454;-43.389721;38.0
03-17-2019 13:51:14;B32538;298.0;-22.895941;-43.23708;49.0
03-17-2019 13:51:14;B32661;779.0;-22.806049;-43.367531;0.0
03-17-2019 13:51:14;B32688;793.0;-22.81628;-43.394588;0.0
03-17-2019 13:51:14;B32825;384.0;-22.81525;-43.3867;0.0
03-17-2019 13:51:15;B10016;327.0;-22.815229;-43.18779;0.0
03-17-2019 13:51:15;B10067;634.0;-22.814201;-43.187729;0.0
03-17-2019 13:51:15;B11515;908.0;-22.872305;-43.313408;33.0
03-17-2019 13:51:15;B11580;908.0;-22.876543;-43.274693;41.0
03-17-2019 13:51:15;B11600;378.0;-22.854607;-43.247898;19.0
03-17-2019 13:51:15;B32833;687.0;-22.80666;-43.364651;0.0
03-17-2019 13:51:15;B82632;653.0;-22.882759;-43.340096;41.48
03-17-2019 13:51:16;B10197;328.0;-22.810978;-43.183693;32.0
03-17-2019 13:51:16;B11573;362.0;-22.914417;-43.1833;2.0
03-17-2019 13:51:16;B11613;378.0;-22.901783;-43.176311;31.0
03-17-2019 13:51:16;B32654;687.0;-22.86552;-43.290749;24.0
03-17-2019 13:51:16;B32721;665.0;-22.916731;-43.225349;36.0
03-17-2019 13:51:16;B32739;665.0;-22.83197;-43.343491;29.0
03-17-2019 13:51:16;B32778;296.0;-22.903179;-43.184898;37.0
03-17-2019 13:51:16;B71024;238.0;-22.909193;-43.270031;39.08
03-17-2019 13:51:16;B82516;653.0;-22.886621;-43.331284;43.15
03-17-2019 13:51:17;B10102;922.0;-22.805862;-43.211006;17.0
03-17-2019 13:51:17;B10118;901.0;-22.814985;-43.187778;0.0
03-17-2019 13:51:17;B10413;2342.0;-22.814817;-43.187347;0.0
03-17-2019 13:51:17;B11626;669.0;-22.814371;-43.380604;26.85
03-17-2019 13:51:17;B11664;778.0;-22.877132;-43.334087;1.0
03-17-2019 13:51:17;B71006;247.0;-22.905174;-43.29332;14.26
03-17-2019 13:51:18;B10088;327.0;-22.819717;-43.175758;26.0
03-17-2019 13:51:18;B11518;669.0;-22.811363;-43.372135;0.0
03-17-2019 13:51:18;B82550;653.0;-22.896708;-43.294952;0.0
03-17-2019 13:51:18;B82610;711.0;-22.921619;-43.220596;38.89
03-17-2019 13:51:19;B10188;;-22.815111;-43.187016;0.0
03-17-2019 13:51:19;B10195;901.0;-22.821686;-43.228992;0.0
03-17-2019 13:51:19;B32837;687.0;-22.89975;-43.278961;0.0
03-17-2019 13:51:19;B82652;350.0;-22.884567;-43.316673;34.08
03-17-2019 13:51:20;B10075;634.0;-22.789278;-43.161747;0.0
03-17-2019 13:51:20;B71014;238.0;-22.89897;-43.313126;0.0
03-17-2019 13:51:20;B71088;;-22.917;-43.21418;40.74
03-17-2019 13:51:20;B71144;455.0;-22.905844;-43.192776;3.15
03-17-2019 13:51:20;B71146;455.0;-22.95108;-43.179893;62.41
03-17-2019 13:52:19;D53707;819.0;-22.88339;-43.494732;0.0
03-17-2019 13:55:47;C47481;;-23.011971;-43.458569;5.0
03-17-2019 13:58:03;D13080;794.0;-22.914551;-43.3806;13.0
